date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 02:00:00,"55,2","16,98","3219,73","522,98","407,139","10,1713","1,65649","249,587","251,071","248,412","295,096","306,4","250,049","250,236","455,219","483,595","449,904","456,074","430,795","453,174","437,326","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3245,12","527,618","405,542","10,1698","1,65787","249,73","250,258","249,873","295,096","306,4","250,049","248,796","447,762","433,186","447,232","467,54","458,276","460,258","457,848","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3249,02","529,602","402,129","10,1682","1,65924","250,4","249,521","251,708","295,096","306,4","249,851","250,84","451,991","397,133","445,021","480,781","475,488","469,274","471,088","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3252,93","534,637","398,423","10,1667","1,66031","251,071","250,038","251,389","295,096","306,4","249,51","252,048","455,269","390,451","439,195","486,466","494,961","459,446","486,317","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3233,4","533,386","404,81","10,1652","1,661","250,609","250,389","251,543","295,096","306,4","249,587","250,082","458,372","415,687","444,887","471,639","503,443","465,298","502,236","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3215,82","528,168","406,23","10,1636","1,66169","250,192","253,619","250,444","295,096","306,4","249,532","249,346","447,662","418,463","443,375","442,186","496,888","488,93","518,015","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3246,09","530,823","406,216","10,1621","1,66238","250,126","250,719","248,511","295,096","306,4","249,071","249,983","440,53","423,673","444,563","431,406","481,794","489,406","513,383","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3262,7","531,738","407,886","10,1606","1,66307","250,488","248,104","248,313","295,096","306,4","248,95","250,554","443,358","439,955","444,185","430,992","465,932","458,298","474,375","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3221,35","531,494","401,455","10,159","1,66376","250,587","249,994","248,269","295,096","306,4","249,346","249,785","436,476","453,297","444,104","426,287","455,524","439,734","438,401","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3163,57","525,146","402,334","10,1571","1,66445","251,104","252,444","249,697","295,096","306,4","250,225","250,214","440,33","455,48","451,39","429,041","437,953","437,858","416,771","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3144,63","519,592","400,371","10,1547","1,66514","251,488","250,466","251,84","295,096","306,4","250,016","249,961","455,594","444,944","449,391","437,148","420,274","435,198","400,577","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3146,39","536,652","396,401","10,1523","1,66583","251,169","249,225","252,092","295,096","306,4","249,368","251,565","454,719","436,728","449,878","437,852","405,178","442,506","395,005","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3136,72","551,758","397,852","10,1499","1,66652","250,928","247,412","251,367","295,096","306,4","249,609","249,39","448,938","427,07",457,"433,98","398,21","448,05","395,61","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3074,32","546,539","397,72","10,1475","1,66721","250,928","248,302","250,972","295,096","306,4","250,302","250,082","450,965","448,224","452,388","442,418","399,452","447,798","396,852","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","2968,16","536,591","399,932","10,1451","1,6679","251,224","249,785","249,895","295,096","306,4","251,049","251,027","451,19","487,589","449,905","449,566","404,192","445,474","400,354","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","2928,13","535,248","404,941","10,1427","1,66859","251,29","249,972","249,17","295,096","306,4","250,433","250,356","443,257","493,651","454,003","451,852","415,316","450,57","410,232","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","2935,25","539,764","404,619","10,1403","1,66928","251,323","247,236","249,071","295,096","306,4","249,829","249,785","440,53","487,508","458,184","460,603","431,786","460,566","430,014","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3030,08","538,849","400,811","10,1379","1,66997","251,609","247,599","248,95","295,096","306,4","249,631","251,356","450,114","487,195","461,477","463,689","443,655","464,766","450,759","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3221,19","537,872","397,852","10,1355","1,67066","250,873","250,302","248,654","295,096","306,4","249,192","250,51","454,644","482,008","455,331","455,252","460,315","460,454","462,65","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3392,87","540,649","394,893","10,1331","1,67134","250,763","248,829","249,181","295,096","306,4","249,445","248,049","443,658","468,107","456,785","446,797","478,712","454,826","478,343","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3483,3","545,288","395,874","10,1307","1,67203","250,873","249,642","250,565","295,096","306,4","249,554","250,763","436,301","444,009","459,02","464,96","492,233","462,386","491,341","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3526,95","544,922","398,394","10,1283","1,67272","250,763","251,774","250,928","295,096","306,4","249,247","251,213","447,637","437,237","446,501","481,387","501,953","460,566","480,363","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3528,13","543,671","398,379","10,1259","1,67341","251,466","251,664","250,928","295,096","306,4","250,203","249,851","449,689","429,478","446,826","470,078","490,108","452,054","477,107","67,06","1,11"
