date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 06:00:00,"60,66","8,25","1495,8093333333","372,925","394,336","9,65152","1,72069","251,807","249,609","250,159","295,096","306,4","247,742","251,367","534,271","557,63","541,98","568,945","580,8","595,62","590,66","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","1522,17","372,009","396,24","9,64889","1,71931","251,477","252,466","250,269","295,096","306,4","254,883","251,587","536,273","555,645","539,28","593,355","602,555","602,9","629,28","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2804,1","368,042","396,973","9,64627","1,71793","251,807","255,872","250,269","295,096","306,4","249,719","249,609","549,286","548,565","543,595","571,875","593,465","588,34","625,14","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2720,12","365,295","397,119","9,64364","1,71655","252,356","252,576","250,269","295,096","306,4","246,313","250,818","553,04","544,885","545,215","547,465","583,275","557,54","582,105","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2576,46","363,464","401,367","9,64102","1,71517","252,246","247,961","250,269","295,096","306,4","252,576","250,708","560,297","551,68","547,645","574,415","594,015","559,22","563,62","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2531,93","368,042","401,367","9,6384","1,71379","252,356","245,654","250,378","295,096","306,4","256,531","249,28","562,048","551,96","544,95","558,005","572,535","563,14","553,41","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2538,96","367,737","399,756","9,63577","1,71241","252,576","246,423","250,378","295,096","306,4","251,367","249,829","562,299","545,165","545,49","548,63","557,94","550,26","539,065","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2553,32","364,99","399,902","9,63315","1,71103","252,246","247,852","250,269","295,096","306,4","248,291","251,257","552,539","538,655","550,075","578,515","576,945","555,02","541,55","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2533,89","365,295","403,125","9,63013","1,70966","251,477","249,06","250,269","295,096","306,4","252,795","250,159","535,773","538,37","554,66","562,305","573,915","556,42","548,17","63,53","5,36"
2017-03-11 06:00:00,"60,66","8,25","2476,07","364,075","399,756","9,62671","1,70828","251,038","249,06","271,252","295,096","306,4","251,367","248,291","537,775","543,75","557,085","547,655","561,795","572,94","573,275","63,53","5,36"
