date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 03:00:00,"55,2","16,98","3293,36","605,469","402,949","9,98983","1,74579","250,928","248,599","247,764","295,096","306,4","249,697","250,532","450,94","452,896","462,932","463,28","457,92","460,146","448,36","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3483,98","602,539","400,02","9,98888","1,74545","250,664","250,269","249,434","295,096","306,4","247,808","249,39","448,838","438,176","464,556","462,966","460,452","454,658","450,568","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3585,94","607,056","402,246","9,98794","1,7451","249,829","249,302","250,488","295,096","306,4","249,17","248,467","461,35","410,872","477,934","453,204","466,84","464,738","468,438","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3591,41","595,093","408,047","9,987","1,74476","250,752","252,07","250,84","295,096","306,4","248,73","251,104","450,439","417,552","471,246","445,546","466,07","468,994","491,946","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3580,08","599,243","403,301","9,98606","1,74441","251,06","251,938","252,51","295,096","306,4","250,444","248,906","454,143","431,714","467,146","450,31","464,308","461,042","493,826","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3571,48","595,459","402,715","9,98511","1,74407","251,763","257,432","252,949","295,096","306,4","250,4","251,191","444,233","433,642","447,83","443,98","455,278","451,184","468,99","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3567,97","592,407","396,914","9,98417","1,74372","252,202","254,443","250,093","295,096","306,4","250,752","250,005","444,434","438,964","447,184","431,952","450,094","414,106","429,594","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3565,63","593,262","395,156","9,98323","1,74338","251,016","247,061","248,335","295,096","306,4","250,137","248,291","454,944","441,232","436,498","430,002","430,378","439,986","423,526","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3563,67","593,628","399,668","9,98228","1,74303","250,576","246,665","247,544","295,096","306,4","250,532","250,049","449,839","453,696","439,946","432,814","420,028","472,13","429,49","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3569,14","602,051","402,48","9,98134","1,74269","250,84","250,708","247,852","295,096","306,4","250,313","252,378","457,046","445,766","444,698","443,28","417,268","447,04","428,164","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3573,83","592,163","395,449","9,9804","1,74234","250,488","251,367","250,444","295,096","306,4","248,687","248,071","469,258","505,69","446,532","437,112","408,348","433,594","423,422","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3578,91","598,633","399,434","9,97945","1,742","250,576","254,619","250,488","295,096","306,4","249,082","250,049","458,848","505,918","459,7","449,764","406,366","457,346","440,522","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3571,88","601,196","394,16","9,97851","1,74166","251,104","254,971","251,763","295,096","306,4","251,982","251,279","450,64","492,436","453,438","468,358","422,782","452,194","444,934","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3558,59","594,238","397,383","9,97757","1,74131","251,851","248,335","252,861","295,096","306,4","254,663","251,938","445,935","494,136","443,512","466,638","433,466","448,16","449,018","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3542,97","595,825","391,406","9,97663","1,74097","251,895","254,355","250,576","295,096","306,4","254,355","248,994","451,44","399,206","438,44","472,426","454,282","436,954","448,584","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3522,27","596,313","398,438","9,97568","1,74062","251,367","249,609","249,17","295,096","306,4","249,609","249,17","433,423","387,5","452,68","473,05","458,25","471,01","466,24","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3424,22","595,581","397,266","9,97474","1,74028","251,279","249,082","249,038","295,096","306,4","248,423","250,005","436,826","375,794","456,134","475,158","462,546","473,922","470,322","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3359,38","592,407","392,754","9,9738","1,73986","250,928","246,885","248,423","295,096","306,4","245,259","252,202","450,84","364,088","468,762","475,076","478,298","488,93","490,292","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3346,09","593,14","393,047","9,97285","1,73917","251,016","247,192","248,335","295,096","306,4","252,378","248,643","452,642","509,876","462,392","433,52","463,978","499,682","504,308","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3332,42","597,412","391,699","9,97191","1,73849","251,06","249,873","249,609","295,096","306,4","253,828","251,631","452,542","504,442","456,028","404,69","428,398","487,026","499,01","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3231,25","588,989","392,871","9,97097","1,7378","249,873","250,4","250,752","295,096","306,4","246,445","248,115","449,639","528,68","454,734","413,824","422,89","472,354","475,614","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3197,66","596,558","393,633","9,96998","1,73711","250,181","251,895","252,026","295,096","306,4","245,61","250,356","451,941","501,268","447,722","436,328","423,994","436,848","424,63","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3209,38","596,924","398,379","9,9688","1,73642","250,796","251,587","252,51","295,096","306,4","251,147","249,39","451,34","498,438","447,614","458,83","442,716","408,504","393,186","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3219,14","594,849","403,301","9,96763","1,73573","250,972","249,961","250,62","295,096","306,4","252,817","253,345","453,643","478,724","447,722","475,158","460,454","417,914","380,16","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3233,2","593,058","397,307","9,96645","1,73504","250,226","252,79","249,139","295,096","306,4","252,089","249,034","440,62","337,959","445,128","481,512","472,308","454,743","401,598","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3289,06","581,604","403,447","9,96527","1,73435","250,011","247,533","248,104","295,096","306,4","250,455","252,334","442,557","232,536","454,948","482,892","477,358","506,794","442,896","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3310,55","595,551","401,162","9,9641","1,73367","249,631","247,566","248,258","295,096","306,4","250,236","248,313","449,539","478,107","460,319","459,878","480,997","518,666","482,79","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3308,98","596,497","397,339","9,96292","1,73298","248,445","250,697","248,434","295,096","306,4","250,214","250,565","454,669","513,389","469,464","427,868","453,098","514,97","501,301","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3335,94","589,172","400,283","9,96174","1,73229","248,005","249,818","250,521","295,096","306,4","250,62","248,511","463,777","508,063","466,467","432,384","450,212","507,438","496,083","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3343,36","598,297","396,328","9,96057","1,7316","247,83","251,389","250,873","295,096","306,4","247,269","248,379","457,621","490,594","464,281","443,363","456,708","484,674","467,061","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3341,8","586,334","398,613","9,95939","1,73091","248,555","246,204","251,576","295,096","306,4","245,413","248,39","443,232","496,283","458,485","458,34","453,403","443,934","422,036","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3341,02","592,59","394,717","9,95821","1,73022","246,281","244,797","250,269","295,096","306,4","246,962","252,356","438,228","422,568","452,572","471,192","469,237","439,902","408,656","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3338,67","594,147","396,182","9,95704","1,72954","246,292","248,005","250,269","295,096","306,4","249,785","250,027","449,113","427,806","457,108","489,567","486,673","447,21","426,096","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3342,58","586,06","400,562","9,95586","1,72885","247,412","251,73","250,4","295,096","306,4","251,73","247,709","452,341","433,044","449,82","483,083","494,688","482,546","447,889","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3352,73","589,203","395,391","9,95468","1,72816","247,379","253,488","250,752","295,096","306,4","249,95","249,192","448,938","455,646","438,355","438,771","472,05","496,49","485,075","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3381,64","583,496","401,895","9,95351","1,72747","247,028","250,159","248,148","295,096","306,4","249,489","248,302","449,388","434,572","429,59","416,779","445,249","505,982","514,461","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3382,81","585,968","402,773","9,95233","1,72678","246,028","242,534","246,456","295,096","306,4","249,653","249,313","451,19","480,62","426,033","417,557","434,102","476,078","462,701","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3374,22","597,504","391,875","9,95115","1,72609","245,588","251,257","248,577","295,096","306,4","247,709","248,06","447,762","529,813","438,173","437,62","433,414","457,01","441,103","66,97","1,27"
2017-03-10 03:00:00,"55,2","16,98","3370,31","585,052","399,653","9,94998","1,7254","245,544","246,478","249,181","295,096","306,4","249,818","250,192","453,643","487,586","445,803","448,689","428,429","434,525","413,294","66,97","1,27"
2017-03-10 04:00:00,"55,2","16,98","2693,75","592,133","409,204","9,9488","1,72472","248,302","251,906","251,115","295,096","306,4","252,081","249,236","459,248","480,114","453,814","433,885","438,642","421,974","408,193","66,75","1,36"
2017-03-10 04:00:00,"55,2","16,98","52,7344","583,374","403,667","9,94762","1,72403","253,674","255,311","254,301","295,096","306,4","251,016","252,62","449,288","484,504","457,892","444,124","446,792","461,826","415,806","66,75","1,36"
2017-03-10 04:00:00,"55,2","16,98","833,594","590,607","393,765","9,94645","1,72334","255,641","250,862","252,147","295,096","306,4","249,84","249,071","431,046","421,658","445,157","455,49","451,862","464,654","427,392","66,75","1,36"
2017-03-10 04:00:00,"55,2","16,98","3145,31","593,292","396,958","9,94527","1,72265","255,674","253,433","251,191","295,096","306,4","247,247","251,455","432,522","410,137","448,854","461,677","459,929","466,698","430,014","66,75","1,36"
2017-03-10 04:00:00,"55,2","16,98","3249,22","578,827","402,363","9,94409","1,72196","252,356","247,665","248,522","295,096","306,4","246,116","247,797","452,266","446,27","452,248","480,719","462,796","449,45","437,458","66,75","1,36"
2017-03-10 04:00:00,"55,2","16,98","3145,31","591,4","389,722","9,94292","1,72127","250,225","242,095","246,456","295,096","306,4","245,028","251,51","453,768","450,264","458,752","461,521","460,038","457,318","463,034","66,75","1,36"
2017-03-10 04:00:00,"55,2","16,98","3120,31","577,85","407,344","9,94174","1,72059","248,533","251,246","248,511","295,096","306,4","245,808","246,654","480,819","457,199","473,91","444,686","458,362","477,702","505,303","66,75","1,36"
