date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 00:00:00,"55,99","17,16","5246,09","330,322","400,254","10,2011","1,65269","248,862","253,652","249,038","295,096","306,4","250,005","248,423","548,735","554,4","543,33","189,612","417,382","530,934","466,124","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5252,54","334,595","405,059","10,2027","1,65338","248,467","252,554","250,708","295,096","306,4","250,269","250,884","543,23","549,188","547,214","191,0453","408,24","548,3","453,108","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5164,94","336,548","400,957","10,2042","1,65407","248,247","249,609","251,938","295,096","306,4","250,093","251,499","538,826","544,43","557,356","192,4786","407,47","553,452","445,492","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5107,62","337,158","400,313","10,2057","1,65476","248,599","251,455","251,104","295,096","306,4","250,005","249,038","538,726","537,29","562,318","193,9119","417,492","555,692","440,302","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5059,99","336,67","403,535","10,2073","1,65545","248,291","251,807","249,609","295,096","306,4","250,269","250,84","543,63","540,126","558,11","195,3452","424,872","554,796","439,862","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5102,73","341,675","406,055","10,2088","1,65614","247,896","251,235","248,774","295,096","306,4","250,181","250,049","550,537","543,186","555,2","196,7785","420,574","550,876","444,17","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5195,31","339,722","406,465","10,2103","1,65683","248,379","250,576","248,423","295,096","306,4","250,225","249,038","553,74","546,468","547,86","198,2118","427,514","543,26","445,27","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5278,13","339,478","405,645","10,2119","1,65752","248,423","249,917","248,555","295,096","306,4","250,4","249,346","556,943","545,79","542,246","199,6451","441,612","544,156","449,348","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5366,8","339,355","406,172","10,2134","1,65821","248,291","251,763","248,774","295,096","306,4","250,269","249,917","559,146","545,45","542,788","201,0784","455,604","552,108","457,406","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5396,48","340,82","406,641","10,2149","1,6589","248,203","253,521","249,829","295,096","306,4","250,005","252,993","561,648","546,242","535,56","202,5117","456,486","550,652","457,63","67,03","1,23"
2017-03-11 01:00:00,"60,66","8,25","5401,56","340,698","408,574","10,2164","1,65959","248,423","252,466","251,807","295,096","306,4","249,521","250,093","545,232","556,44","542,358","203,945","459,348","546,732","453,326","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5417,58","340,82","408,809","10,218","1,66055","248,774","250,049","251,807","295,096","306,4","249,565","246,885","541,729","552,588","541,818","205,3783","471,138","546,284","464,802","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5455,08","339,966","400,84","10,2195","1,66193","248,862","249,741","250,752","295,096","306,4","250,005","249,346","554,141","545,79","547,318","206,8116","479,734","542,924","472,748","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5489,84","342,041","399,492","10,221","1,6633","249,478","251,411","249,258","295,096","306,4","250,093","251,279","548,735","547,49","558,542","208,2449","482,486","549,644","477,16","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5525,78","336,792","402,188","10,2226","1,66468","250,137","253,828","249,302","295,096","306,4","249,829","248,511","553,74","550,662","560,272","209,6782","486,228","553,788","483,34","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5551,95","343,628","398,672","10,2241","1,66606","250,928","253,037","249,082","295,096","306,4","250,269","247,148","558,345","556,668","562,966","211,1115","502,528","553,9","493,164","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5558,2","340,576","396,738","10,2256","1,66744","251,279","252,993","249,126","295,096","306,4","250,664","249,917","558,245","553,722","562,534","212,5448","513,324","553,004","497,244","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5513,28","338,257","404,766","10,2274","1,66881","251,543","252,949","249,302","295,096","306,4","250,269","250,576","548,936","554,284","561,674","213,9781","530,07","542,924","501,878","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5471,88","339,722","405,293","10,2294","1,67019","251,675","250,005","249,697","295,096","306,4","250,356","249,521","537,725","553,148","557,36","215,4114","563,67","545,836","512,584","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5474,22","345,215","402,012","10,2314","1,67157","252,202","252,158","251,191","295,096","306,4","250,313","250,313","542,93","546,694","551,856","216,8447","608,506","549,868","528,362","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5496,48","348,267","402,598","10,2334","1,67294","252,158","249,653","252,246","295,096","306,4","250,049","247,983","546,333","543,072","546,03","218,278","653,892","552,332","536,858","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5584,38","346,505","402,595","10,2354","1,67432","252,6","252,11","251,325","295,096","306,4","250,133","248,992","552,1","545,693","542,944","307,662","654,3935555556","550,407","546,688","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5649,61","343,811","402,129","10,2374","1,6757","252,385","252,092","249,521","295,096","306,4","250,038","250,093","556,006","548,85","534,154","385,314","654,8951111111","552,276","563,265","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5636,72","343,018","397,559","10,2394","1,67707","252,246","251,807","248,95","295,096","306,4","249,609","254,663","558,545","548,85","527,14","416,8","655,3966666667","554,46","574,38","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5635,16","343,018","396,123","10,2414","1,67845","252,169","251,576","249,104","295,096","306,4","249,686","252,664","554,341","547,66","529,219","442,5","655,8982222222","552,696","581,138","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5670,31","345,367","397,046","10,2434","1,67983","252,257","250,84","249,39","295,096","306,4","249,906","248,643","543,555","546,64","538,932","521,268","656,3997777778","550,792","602,188","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25",5750,"351,227","400,942","10,2454","1,6812","252,762","248,884","249,082","295,096","306,4","250,049","248,687","539,426","550,635","552,635","588,069","656,9013333333","550,988","625,31","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5766,41","352,509","398,159","10,2474","1,68258","252,751","247,621","248,818","295,096","306,4","249,972","249,521","543,605","552,165","561,488","623,536","657,4028888889","548,188","649,948","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5696,09","351,44","400,078","10,2494","1,68396","252,235","249,51","250,236","295,096","306,4","249,829","250,95","552,139","548,85","565,315","673,259","657,9044444444","558,156","648,6808","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5572,66","353,333","396,431","10,2514","1,68534","252,037","249,895","251,807","295,096","306,4","249,829","254,279","563,775","552,22","561,94","669,1492857143","658,406","567,144","647,4136","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5455,08","350,739","395,786","10,2534","1,68671","252,62","253,619","251,807","295,096","306,4","249,983","253,103","560,797","555,109","561,674","665,0395714286","650,751","559,892","646,1464","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5396,88","353,333","395,2","10,2554","1,68809","252,828","254,531","251,191","295,096","306,4","250,115","250,323","549,461","547,461","552,77","660,9298571429","647,555","562,972","644,8792","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5367,97","356,11","403,477","10,2574","1,68947","252,686","252,554","249,818","295,096","306,4","249,906","249,214","542,154","544,484","548,882","656,8201428571","650,006","569,104","643,612","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5362,5","355,438","404,429","10,2594","1,69084","252,532","254,817","249,236","295,096","306,4","250,126","253,092","534,196","540,18","548,18","652,7104285714","648,795","575,124","642,3448","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5356,64","360,992","403,286","10,2614","1,69222","252,246","255,498","248,95","295,096","306,4","250,192","250,115","541,528","535,93","547,991","648,6007142857","637,284","583,748","641,0776","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5377,73","354,98","405,864","10,2634","1,6936","252,4","249,236","249,027","295,096","306,4","250,126","249,51","554,716","542,135","548,396","644,491","623,679","604,415","639,8104","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5458,2","356,171","405,132","10,2654","1,69497","252,455","246,94","249,17","295,096","306,4","250,269","253,993","553,64","548,226","553,766","628,708","601,037","605,343","638,5432","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5545,31","360,046","405,059","10,2674","1,69635","252,18","248,203","249,093","295,096","306,4","250,192","251,949","553,665","554,766","558,865","618,083","577,797","547,6","637,276","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","3353,91","359,589","407,695","10,2694","1,69773","252,312","248,785","249,412","295,096","306,4","250,049","248,335","555,742","557,739","549,938","609,63","563,78","525,224","581,689","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","1864,8455","361,023","404,985","10,2714","1,69911","251,642","250,236","250,499","295,096","306,4","249,972","246,808","547,559","556,495","545,891","608,538","562,927","530,849","554,904","67,44","1,17"
