date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 14:00:00,"59,89","8,98","3495,61","354,736","394,5907704918","9,60212","1,76312","246,555","248,258","248,17","295,096","306,4","248,829","247,885","543,005","772,1719375","594,526","487,016","436,77","606,932","520,891","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3519,73","368,683","394,7999344262","9,60189","1,76347","246,995","251,829","250,214","295,096","306,4","250,785","248,489","561,773","772,338390625","583,385","521,333","436,88","547,375","477,217","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3443,26","369,934","395,0090983607","9,60165","1,76381","247,467","252,279","253,29","295,096","306,4","252,158","248,159","565,226","772,50484375","584,952","502,406","439,576","488,482","433,596","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3330,57","382,599","395,2182622951","9,60142","1,76416","248,5","252,751","252,246","295,096","306,4","250,51","249,994","548,01","772,671296875","565,045","482,891","451,31","511,89","420,547","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3340,53","380,554","395,4274262295","9,60118","1,7645","248,269","249,456","252,059","295,096","306,4","250,895","252,883","519,782","772,83775","546,965","517,341","456,849","513,291","403,776","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3354,69","375,122","395,6365901639","9,60094","1,76484","247,852","242,523","248,346","295,096","306,4","250,203","248,478","535,472","773,004203125","543,708","579,983","484,243","541,58","445,155","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3377,93","381,317","395,8457540984","9,60071","1,76519","247,808","246,028","245,446","295,096","306,4","248,961","251,851","553,365","773,17065625","530,865","584,241","518,749","576,469","477,49","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3397,66","367,737","396,0549180328","9,60047","1,76553","246,984","252,905","249,741","295,096","306,4","249,214","248,467","551,038","773,337109375","540,576","560,757","537,752","632,394","536,197","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3421,19","385,345","396,2640819672","9,60024","1,76588","247,126","248,61","248,126","295,096","306,4","250,016","247,819","569,756","773,5035625","549,531","585,293","532,547","623,181","577,253","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98",3446,"388,641","396,4732459016","9,6","1,76622","246,028","246,698","249,379","295,096","306,4","249,478","251,202","563,124","773,670015625","544,787","550,038","562,68","618,692","600,172","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3459,77","374,39","396,6824098361","9,59977","1,76657","249,17","254,103","253,29","295,096","306,4","251,136","248,39","545,532","773,83646875","552,014","537,073","558,958","592,148","597,936","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3475,1","378,662","396,8915737705","9,59953","1,76691","253,389","255,245","252,224","295,096","306,4","250,906","254,246","544,957","774,002921875","553,229","558,083","567,502","551,66","603,708","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3483,98","371,582","397,1007377049","9,59929","1,76726","254,224","241,666","251,741","295,096","306,4","250,499","250,477","533,846","774,169375","556,227","547,932","560,672","532,256","573,996","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3475,78","369,141","397,3099016393","9,59906","1,7676","254,18","249,148","250,225","295,096","306,4","250,609","250,247","531,293","774,335828125","544,734","537,987","563,39","567,116","577,25","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3459,67","366,943","397,5190655738","9,59882","1,76795","253,312","244,677","245,413","295,096","306,4","248,719","249,884","546,633","774,50228125","540,846","533,416","621,862","552,388","579,129","64,92","2,98"
2017-03-11 14:00:00,"59,89","8,98","3434,57","370,148","397,7282295082","9,59859","1,76829","252,697","246,995","249,115","295,096","306,4","248,588","250,829","558,445","774,668734375","545,354","551,598","558,406","555,048","573,992","64,92","2,98"
