date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 01:00:00,"60,66","8,25","5027,54","367,615","400,313","10,258","1,72425","253,191","256,904","250,444","295,096","306,4","250,422","251,433","547,734","557,963","567,337","357,737","661,7636","550,428","552,805","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","4972,75","367,126","397,705","10,2591","1,7246","253,674","260,31","253,564","295,096","306,4","250,95","249,236","552,939","544,88","570,411","443,867","661,3509","551,94","553,795","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","4973,73","367,554","404,209","10,2603","1,72494","254,641","250,686","253,916","295,096","306,4","249,214","250,862","552,389","540,803","559,189","501,6","660,9382","549,14","559,866","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5014,26","371,887","397,852","10,2615","1,72528","254,839","246,995","250,686","295,096","306,4","249,895","250,181","544,181","529,76","544,187","554,449","660,5255","548,02","577,081","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","4989,16","368,774","399,609","10,2627","1,72563","253,63","249,324","249,478","295,096","306,4","250,049","248,818","556,143","527,549","540,303","625,503","660,1128","553,004","593,026","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","4965,04","372,681","407,139","10,2638","1,72597","251,653","250,994","248,972","295,096","306,4","249,983","249,697","550,537","532,25","545,645","630,7161111111","659,7001","563,588","623,65","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5042,48","377,625","412,061","10,265","1,72632","250,137","249,258","249,302","295,096","306,4","249,697","251,543","552,939","539,729","547,914","635,9292222222","659,2874","570,98","637,774","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5198,83","377,93","405,938","10,2662","1,72666","249,5","250,115","251,147","295,096","306,4","249,719","249,258","560,797","550,209","562,426","641,1423333333","658,8747","565,324","644,621","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5406,35","379,639","406,201","10,2674","1,72701","248,73","245,918","250,818","295,096","306,4","249,895","249,346","563,8","554,91","565,936","646,3554444444","658,462","559,892","659,133","67,44","1,17"
2017-03-11 01:00:00,"60,66","8,25","5604,79","379,456","401,426","10,2685","1,72735","248,73","248,511","249,851","295,096","306,4","248,511","250,796","556,143","559,839","562,537","651,5685555556","645,738","571,54","653,559","67,44","1,17"
