date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 09:00:00,"59,89","8,98","1121,29","349,75456","406,2935714286","9,66999","1,5361792683","248,093","248,17","249,851","295,096","306,4","250,06","249,84","846,2255882353","813,1236764706","865,25865","667,053","670,6825","616,788","648,6195","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1117,38","340,2648","407,139","9,66823","1,5356312195","247,863","248,906","250,247","295,096","306,4","250,258","250,038","845,0494117647","813,2318823529","864,8365","545,076","672,56","612,924","645,609","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1117,19","330,77504","407,9844285714","9,66646","1,5350831707","248,06","250,829","249,642","295,096","306,4","250,06","250,466","843,8732352941","813,3400882353","864,41435","366,112","617,396","652,078","655,46","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1139,45","321,28528","408,8298571429","9,66469","1,534535122","248,071","253,224","249,818","295,096","306,4","250,049","250,28","842,6970588235","813,4482941176","863,9922","342,191","598,976","628,614","659,184","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1155,47","311,79552","409,6752857143","9,66292","1,5339870732","248,071","248,961","249,829","295,096","306,4","250,258","250,06","841,5208823529","813,5565","863,57005","382,222","540,067","591,617","591,206","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1152,54","302,30576","410,5207142857","9,66115","1,5334390244","248,906","248,313","249,412","295,096","306,4","250,269","249,631","840,3447058824","813,6647058824","863,1479","418,143","464,278","568,992","524,198","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1124,51","292,816","411,3661428571","9,65939","1,5328909756","249,785","242,238","249,39","295,096","306,4","249,851","250,027","839,1685294118","813,7729117647","862,72575","457,777","453,125","522,138","456,383","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1215,82","309,387","412,2115714286","9,65762","1,5323429268","249,829","247,972","249,807","295,096","306,4","250,455","250,049","837,9923529412","813,8811176471","862,3036","472,386","476,29","475,042","416,824","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1211,43","308,868","413,057","9,65585","1,531794878","250,247","250,587","252,125","295,096","306,4","250,28","250,049","836,8161764706","813,9893235294","861,88145","507,184","424,159","482,266","411,775","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1136,72","308,838","409,995","9,65252","1,5312468293","251,312","247,577","252,455","295,096","306,4","249,851","250,049","835,64","814,0975294118","861,4593","554,998","443,846","537,044","426,288","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1104,98","309,418","401,514","9,64911","1,5306987805","251,367","253,883","249,543","295,096","306,4","250,247","250,258","828,508","814,2057352941","861,03715","536,273","427,236","583,524","463,227","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1090,53","486,877","398,569","9,6457","1,5301507317","251,576","249,214","249,807","295,096","306,4","250,06","249,851","795,026","814,3139411765","860,615","504,722","458,743","585,82","464,607","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1080,57","495,056","394,263","9,64228","1,5296026829","252,422","248,741","249,829","295,096","306,4","249,84","250,247","748,58","814,4221470588","822,036","599,612","557,255","595,928","501,792","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1087,5","528,625","391,538","9,63887","1,5290546341","252,669","246,226","249,412","295,096","306,4","249,829","249,851","727,685","814,5303529412","784,752","669,261","602,117","567,2","514,76","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1082,32","532,604","391,936","9,63546","1,5285065854","252,884","250,865","249,787","295,096","306,4","249,829","250,227","683,238","814,6385588235","743,831","666,135625","661,02","548,94","553,286","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1083,89","549,866","397,529","9,63205","1,5279585366","252,708","252,554","249,434","295,096","306,4","250,225","250,269","639,474","814,7467647059","705,25","663,01025",667,"562,3","607,428","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","54,1992","545,166","401,836","9,62864","1,5274104878","252,686","251,697","249,587","295,096","306,4","250,269","249,675","598,184","814,8549705882","667,913","659,884875","674,434","596,74","611,5466363636","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","247,5378285714","556,519","392,49","9,62523","1,526862439","252,29","245,654","249,609","295,096","306,4","250,269","249,807","562,098","814,9631764706","633,599","656,7595","673,775","620,549","615,6652727273","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","440,8764571429","545,227","398,525","9,62181","1,5263143902","253,037","242,029","249,807","295,096","306,4","249,873","250,027","522,51","815,0713823529","599,6","653,634125","671,8325","626,822","619,7839090909","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","634,2150857143","562,5","395,098","9,6184","1,5257663415","252,532","251,191","251,411","295,096","306,4","250,027","250,247","480,669","815,1795882353","554,44","650,50875","669,89","643,398","623,9025454545","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","827,5537142857","566,223","394,629","9,61499","1,5252182927","253,059","252,444","251,982","295,096","306,4","250,049","250,269","461,6","815,2877941176","525,518","647,383375","667,9475","665,35","628,0211818182","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1020,8923428572","557,617","402,803","9,61158","1,5246702439","252,729","249,302","252,026","295,096","306,4","249,851","250,071","481,119","815,396","491,257","644,258","666,005","690,774","632,1398181818","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1214,2309714286","568,726","398,438","9,60817","1,5241221951","252,488","252,708","249,653","295,096","306,4","250,225","250,247","503,741","798,516","458,617","468,009","597,655","698,39","636,2584545455","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1407,5696","570,068","397,852","9,60475","1,5235741463","252,466","253,125","249,39","295,096","306,4","250,269","250,269","505,994","796,93","455,38","449,22","590,44","695,702","640,3770909091","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1600,9082285714","560,181","403,652","9,60134","1,5230260976","252,268","248,577","248,994","295,096","306,4","250,071","249,478","524,011","771,955","447,613","325,119","507,163","693,014","644,4957272727","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1794,2468571429","565,674","401,133","9,59793","1,5224780488","253,433","250,049","248,555","295,096","306,4","250,049","249,587","533,671","765,103","457,433","239,609","417,603","690,326","648,6143636364","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1987,5854857143","566,406","403,418","9,59452","1,52193","252,576","250,269","248,906","295,096","306,4","250,049","249,807","541,729","748,846","469,789","179,611","358,118","672,63","652,733","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","2180,9241142857","566,406","392,109","9,59111","1,54809","252,861","248,687","250,137","295,096","306,4","250,049","250,422","544,781","729,756","497,247","181,6955454545","322,755","596,853","562,625","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","2374,2627428572","564,758","405,059","9,5877","1,57425","252,708","252,664","251,653","295,096","306,4","249,851","249,895","539,176","719,676","518,133","183,7800909091","322,429","543,764","491,337","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","2567,6013714286","572,266","398,203","9,58428","1,60041","252,488","246,401","251,807","295,096","306,4","250,225","249,631","538,525","697,872","540,038","185,8646363636","349,031","449,059","411,441","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","2760,94","572,571","398,848","9,58087","1,62657","252,268","247,434","250,422","295,096","306,4","250,071","249,412","531,318","683,31","564,102","187,9491818182","375,251","486,466","392,908","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","2095,41","567,566","404,824","9,57746","1,65274","251,455","249,609","249,478","295,096","306,4","250,247","249,983","544,932","661,052","581,578","190,0337272727","381,305","517,434","382,309","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1854,2","570,313","402,305","9,57405","1,6789","250,972","256,157","249,785","295,096","306,4","250,269","251,038","557,344","654,653","585,68","192,1182727273","398,052","550,035","385,733","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1799,22","566,833","404,063","9,57064","1,70506","250,73","245,984","249,631","295,096","306,4","250,269","248,972","562,148","646,046","585,464","194,2028181818","459,846","569,468","381,757","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1788,04","565,857","404,297","9,56722","1,73122","250,51","245,764","249,412","295,096","306,4","250,269","248,928","558,945","626,789","580,559","196,2873636364","458,086","603,012","405,101","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1744,92","563,599","401,924","9,56381","1,75738","249,895","247,258","249,192","295,096","306,4","250,269","250,334","551,338","610,476","570,309","198,3719090909","451,696","564,204","392,351","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1676,95","558,96","405,879","9,5604","1,76","248,643","250,181","249,763","295,096","306,4","249,873","252,466","539,276","601,24","578,941","200,4564545455","492,229","579,156","425,902","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1796,48","566,711","403,447","9,55687","1,76","248,906","251,477","249,434","295,096","306,4","250,225","248,335","545,682","588,159","560,112","202,541","526,545","498,171","421,873","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","2035,55","567,627","406,553","9,55332","1,76","249,148","247,434","249,587","295,096","306,4","249,873","249,236","550,137","582,21","547,217","325,234","581,402","541,355","448,8","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1935,74","565,43","404,033","9,54978","1,76","248,181","249,741","249,214","295,096","306,4","250,027","252,554","546,483","569,469","539,712","442,308","609,936","534,076","472,248","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1742,58","565,186","400,547","9,54624","1,76","248,071","248,862","249,961","295,096","306,4","249,851","249,939","533,871","558,417","537,066","459,886","623,873","554,796","498,351","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1638,28","564,087","402,568","9,54269","1,76","247,676","252,488","251,631","295,096","306,4","250,027","250,4","543,33","538,485","530,055","483,05","583,992","553,732","517,38","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1590,23","565,613","402,041","9,53915","1,76","248,027","247,961","252,004","295,096","306,4","250,049","251,279","543,18","519,569","524,44","527,382","577,935","570,98","552,968","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","1601,76","558,655","408,545","9,5356","1,76","248,665","244,446","250,049","295,096","306,4","250,247","247,412","556,993","523,307","537,499","558,751","585,699","554,292","567,646","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","160,352","552,917","398,994","9,53206","1,76","248,928","251,829","249,434","295,096","306,4","249,873","253,499","554,941","522,4","537,066","553,629","571,217","552,22","593,691","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","169,1601138211","560,608","398,379","9,52851","1,76","248,159","255,454","249,39","295,096","306,4","250,225","248,291","557,694","516,11","542,196","537,97","563,561","538,108","598,439","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","177,9682276423","551,636","395,537","9,52497","1,76","247,676","249,631","248,994","295,096","306,4","250,466","251,587","544,081","517,473","546,669","556,715","537,619","541,58","604,123","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","186,7763414634","562,073","395,479","9,52142","1,76","248,027","245,193","249,543","295,096","306,4","250,488","248,665","538,926","511,067","546,137","545,624","552,657","543,652","599,267","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","195,5844552846","558,96","399,99","9,51788","1,76","248,665","249,917","249,214","295,096","306,4","250,291","248,093","542,579","504,219","560,592","589,14","566,538","542,308","605,608","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","204,3925691057","558,472","400,488","9,51433","1,76","248,73","250,488","249,17","295,096","306,4","250,269","248,071","543,03","503,54","562,21","594,14","567,86","542,14","606,38","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","213,2006829268","559,57","399,961","9,51079","1,76","248,137","252,07","249,17","295,096","306,4","250,269","251,433","542,129","495,377","567,07","599,765","571,82","540,124","591,98","65,15","2,97"
2017-03-11 09:00:00,"59,89","8,98","222,008796748","566,833","402,012","9,50725","1,76","248,665","251,851","249,17","295,096","306,4","250,269","249,631","545,182","507,727","559,834","589,842","544,009","565,1","581,443","65,15","2,97"
