date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 01:00:00,"55,2","16,98","3022,46","546,814","401,792","10,1522","1,6784","250,049","249,532","251,169","295,096","306,4","250,807","250,554","440,154","502,514","438,061","429,764","474,801","536,031","551,536","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98","3030,18","541,901","401,396","10,1543","1,67737","250,17","249,95","251,246","295,096","306,4","250,466","249,049","450,865","508,944","446,479","418,396","458,419","534,911","548,169","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98","3037,89","544,037","400,474","10,1564","1,67633","250,389","249,807","251,147","295,096","306,4","250,027","250,038","456,57","503,59","449,311","430,29","450,099","502,538","497,108","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98","3070,7","547,363","397,471","10,1585","1,6753","249,642","250,455","251,027","295,096","306,4","250,192","250,686","458,022","494,331","442,403","443,006","450,371","461,406","436,467","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98","3143,36","543,579","393,398","10,1607","1,67427","249,192","249,214","250,928","295,096","306,4","250,488","249,521","456,445","488,327","449,823","457,265","458,388","435,921","403,636","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98","3168,36","540,039","394,482","10,1613","1,67324","249,631","250,17","251,169","295,096","306,4","250,247","249,214","443,508","352,896","462,53","462,461","464,53","444,602","401,345","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98",3121,"544,312","395,64","10,1607","1,6722","249,95","250,192","250,159","295,096","306,4","250,291","251,18","426,591","345,421","465,576","469,843","468,936","472,466","416,382","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98","3118,46","549,713","386,162","10,1601","1,67117","249,686","249,84","249,17","295,096","306,4","250,247","250,291","429,944","460,236","467,169","463,064","471,223","493,27","448,911","66,91","1,31"
2017-03-10 01:00:00,"55,2","16,98","3147,27","540,131","391,406","10,1595","1,67014","249,269","245,61","248,566","295,096","306,4","250,291","248,873","450,139","486,288","455,219","441,813","462,989","494,026","481,052","66,91","1,31"
2017-03-10 02:00:00,"55,2","16,98","3170,41","539,673","399,697","10,1589","1,6691","249,291","248,269","248,313","295,096","306,4","250,488","249,774","462,601","488,724","441,674","433,629","448,477","480,866","489,382","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3208,3","544,922","397,529","10,1584","1,66807","250,115","252,07","248,148","295,096","306,4","250,488","251,598","468,357","493,623","442,7","445,156","434,102","451,634","470,266","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3211,33","543,488","391,626","10,1578","1,66704","249,983","250,488","249,543","295,096","306,4","250,367","250,269","463,978","489,004","446,021","449,784","433,768","424,245","439,254","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3202,64","540,863","395,229","10,1572","1,66601","249,51","248,555","250,928","295,096","306,4","250,148","248,412","458,823","406,195","442,004","456,188","443,211","422,532","419,389","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98",3221,"541,626","400,02","10,1566","1,66497","249,609","250,477","250,928","295,096","306,4","250,17","249,84","438,478","315,514","443,46","477,986","446,378","447,038","426,756","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3217,38","539,459","398,599","10,156","1,66394","249,489","253,224","251,049","295,096","306,4","250,389","251,169","437,702","366,975","442,781","478,962","446,13","461,322","434,62","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3205,08","535,553","398,086","10,1554","1,66291","249,51","251,675","251,027","295,096","306,4","250,609","250,28","445,935","456,922","432,418","449,432","445,525","479,214","456,5","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3180,37","535,278","397,559","10,1548","1,66188","249,609","250,488","250,928","295,096","306,4","250,708","249,39","441,431","480,88","427,32","432,03","445,03","495,09","475,62","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3154,79","536,957","396,27","10,1542","1,66084","249,609","248,676","251,049","295,096","306,4","250,587","249,39","443,358","498,947","438,6","430,743","434,728","498,17","502,02","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3162,21","536,316","398,438","10,1536","1,65981","249,73","247,917","251,027","295,096","306,4","250,126","250,84","446,035","516,221","449,607","430,763","434,786","488,678","498,732","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3193,36","535,339","398,174","10,1531","1,65878","249,346","249,478","250,203","295,096","306,4","249,829","250,334","437,302","495,831","451,06","438,944","434,459","456,982","451,97","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3234,57","533,651","394,42","10,1525","1,65775","249,065","249,003","249,494","295,096","306,4","249,829","248,605","438,857","454,93","456,717","449,011","432,837","425,591","425,745","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3228,13","533,752","396,533","10,1519","1,65671","249,5","250,269","249,39","295,096","306,4","250,159","248,84","448,187","421,69","467,525","454,49","442,83","418,64","416,575","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","3111,43","531,006","397,266","10,1513","1,65568","249,5","254,004","249,28","295,096","306,4","250,269","250,818","443,683","417,445","464,285","455,665","455,5","445,525","422,37","67,06","1,11"
2017-03-10 02:00:00,"55,2","16,98","2995,61","533,447","391,992","10,1507","1,65465","249,28","252,356","249,06","295,096","306,4","250,159","250,269","445,685","417,445",457,"454,69","462,385","476,33","440,855","67,06","1,11"
