date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 19:00:00,"59,66","9,09","3498,34","562,5","407,725","9,98855","1,77","247,764","252,411","254,268","295,096","306,4","248,137","250,906","445,435","451,251","460,341","459,945","449,082","436,458","400,93","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3535,55","565,033","402,686","9,99055","1,77","248,445","252,817","251,993","295,096","306,4","249,071","248,522","427,968","439,98","445,103","462,874","454,447","450,038","390,228","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3545,61","567,169","404,956","9,99256","1,77","248,038","249,994","251,51","295,096","306,4","251,455","249,961","425,34","435,706","439,948","476,876","463,479","466,81","410,208","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3526,17","566,04","403,315","9,99456","1,77","247,786","249,478","249,467","295,096","306,4","246,775","250,576","428,893","436,103","430,236","486,933","476,291","463,982","437,405","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3517,19","572,51","401,47","9,99656","1,77","247,379","243,699","247,643","295,096","306,4","245,852","249,862","453,993","453,604","439,683","442,047","464,395","474,678","481,326","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3494,82","563,324","402,349","9,99857","1,77","247,094","256,234","248,851","295,096","306,4","248,06","250,115","466,655","463,345","451,519","421,484","436,026","472,578","507,538","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3439,84","570,251","395,991","10,0006","1,77","246,533","249,445","248,324","295,096","306,4","253,4","250,356","456,295","466,551","453,488","436,117","432,142","462,216","520,202","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3415,82","571,564","403,843","10,0026","1,77","246,566","252,114","248,906","295,096","306,4","248,005","249,741","455,895","464,655","465,065","444,043","437,076","422,224","478,708","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3389,36","572,113","404,019","10,0046","1,77","247,181","251,96","251,543","295,096","306,4","244,49","250,192","456,42","456,385","452,276","445,408","454,474","404,78","419,5","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3374,9","565,582","400,913","10,0066","1,77","250,104","254,235","253,455","295,096","306,4","249,137","248,741","440,805","438,171","448,21","444,395","455,445","405,538","392,632","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3405,86","564,85","399,683","10,0086","1,77","253,07","247,775","251,521","295,096","306,4","256,487","250,411","419,81","429,79","437,634","455,314","461,472","457,514","396,414","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3458,98","587,158","388,477","10,0106","1,77","254,004","246,094","251,147","295,096","306,4","256,86","252,466","433,423","425,94","434,88","496,48","479,73","498,45","407,2","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3463,67","583,771","389,224","10,0126","1,77","253,839","246,984","250,653","295,096","306,4","255,443","251,609","433,348","426,875","435,689","490,914","477,747","498,87","412,661","65,5","3,42"
2017-03-11 19:00:00,"59,66","9,09","3492,29","565,033","394,204","10,0146","1,77","252,675","251,136","247,588","295,096","306,4","246,852","247,61","435,7","434,549","440,837","453,628","463,288","497,134","448,494","65,5","3,42"
