date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 08:00:00,"54,95","17,4","3412,5","598,663","398,188","10,2066","1,76953","248,873","248,5","249,104","295,096","306,4","249,686","249,851","546,533","543,95","557,623","558,651","553,313","525,33","544,804","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3420,31","595,947","398,862","10,2054","1,76919","248,961","250,543","249,39","295,096","306,4","249,829","248,544","544,606","544,12","548,423","545,859","548,962","544,149","550,682","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3452,73","597,107","406,055","10,2042","1,76884","248,928","248,676","249,543","295,096","306,4","249,906","249,752","539,451","544,345","542,76","542,46","557,418","593,016","577,469","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3493,36","599,304","409,351","10,203","1,7685","248,225","246,841","250,367","295,096","306,4","250,049","249,225","540,377","547,431","528,247","556,539","559,648","609,06","597,802","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3515,63","599,518","405,63","10,2019","1,76816","248,357","249,027","251,367","295,096","306,4","250,126","250,433","550,162","552,3","529,3","554,276","561,026","576,552","558,488","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3489,84","594,513","403,052","10,2007","1,76781","248,302","250,796","251,29","295,096","306,4","250,192","252,081","556,268","557,286","532,131","541,7","560,941","557,232","536,805","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3433,2","604,919","406,787","10,1995","1,76747","248,5","250,818","251,301","295,096","306,4","250,049","249,126","558,195","561,054","537,201","546,682","559,593","584,224","553,03","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3399,22","603,882","406,216","10,1983","1,76712","248,533","255,256","251,202","295,096","306,4","250,049","251,268","548,085","558,48","546,482","547,969","552,43","597,972","564,947","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3386,33","597,534","408,691","10,1972","1,76678","249,39","255,542","250,488","295,096","306,4","250,049","253,125","530,518","558,48","564,37","555,08","552,43","576,86","548,45","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3367,97","598,602","404,692","10,196","1,76643","249,236","251,005","249,95","295,096","306,4","250,049","251,125","533,32","558,28","563,992","555,899","553,203","559,22","534,93","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3371,48","599,945","395,317","10,1948","1,76609","248,95","244,578","249,027","295,096","306,4","250,049","249,027","540,277","556,125","566,31","548,943","552,711","537,436","510,594","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3420,31","595,764","396,313","10,1936","1,76574","248,95","248,214","249,247","295,096","306,4","250,049","250,95","547,384","545,873","571,92","534,978","548,745","574,088","530,955","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3440,23","593,628","403,447","10,1924","1,7654","248,643","249,686","249,236","295,096","306,4","250,126","248,796","551,563","536,36","567,387","541,563","546,294","610,771","576,53","65,89","2,65"
2017-03-10 08:00:00,"54,95","17,4","3457,42","599,976","403,55","10,1913","1,76505","248,225","251,532","249,104","295,096","306,4","250,192","249,664","549,011","543,016","558,97","541,097","540,564","598,09","574,463","65,89","2,65"
