date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 20:00:00,"59,66","9,09","3222,66","572,815","382,646","9,96345","1,78","250,378","245,764","250,005","295,096","306,4","250,247","250,444","551,688","213,0632857143","563,993","554,488","538,441","529,819","465,743","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3027,73","561,035","394,102","9,9651","1,78","250,291","247,192","248,445","295,096","306,4","249,675","249,895","552,339","213,1105","559,564","538,009","541,034","527,636","480,64","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","2814,45","576,172","401,309","9,96675","1,78","249,675","251,763","248,884","295,096","306,4","250,203","249,829","547,134","213,1577142857","550,231","557,426","559,267","503,827","499,124","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","2798,24","569,763","392,197","9,9684","1,78","249,807","258,574","248,159","295,096","306,4","250,269","250,027","528,065","213,2049285714","553,634","559,41","558,766","473,53","504,474","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","2899,02","561,157","398,232","9,97005","1,78","249,631","254,729","249,653","295,096","306,4","250,269","250,247","508,446","213,2521428571","546,353","575,192","573,862","479,018","505,355","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3003,32","565,796","402,188","9,96969","1,78","249,412","253,235","250,818","295,096","306,4","250,269","250,071","553,34","213,2993571429","542,574","594,527","591,428","519,786","529,746","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3040,04","565,308","403,857","9,9691","1,78","250,378","245,61","250,928","295,096","306,4","249,873","250,247","576,112","213,3465714286","529,623","509,999","549,072","532,787","535,429","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3095,7","575,073","402,686","9,96851","1,78","250,686","252,686","251,521","295,096","306,4","250,027","250,466","578,965","213,3937857143","529,192","519,371","541,2","534,748","546,182","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3150,78","575,623","400,693","9,96792","1,78","249,126","249,214","250,796","295,096","306,4","250,444","249,302","556,543","213,441","538,039","536,951","542,355","492,515","525,992","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3133,4","577,759","402,861","9,96733","1,78","249,346","250,313","249,917","295,096","306,4","250,291","248,379","532,87","213,4882142857","541,44","566,444","557,883","448,498","474,957","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3099,22","571,96","403,125","9,96674","1,78","249,983","256,025","250,027","295,096","306,4","250,269","248,884","537,725","213,5354285714","552,879","585,352","573,477","474,37","460,604","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3192,38","577,881","405,498","9,96616","1,78","249,06","250,115","249,258","295,096","306,4","250,076","250,137","553,027","213,5826428571","562,373","551,605","563,122","532,171","474,019","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3269,92","571,812","404,255","9,96557","1,78","249,515","249,201","249,358","295,096","306,4","249,861","251,21","569,141","213,6298571429","554,967","527,569","548,574","549,74","508,251","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3342,63","566,528","398,276","9,96498","1,78","249,236","254,026","249,763","295,096","306,4","250,016","249,873","543,48","213,6770714286","561,833","522,222","531,393","528,328","522,598","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3429,88","573,578","401,997","9,96439","1,78","249,73","251,334","249,456","295,096","306,4","249,675","249,983","550,862","213,7242857143","566,962","540,468","542,792","482,322","509,635","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3491,5","580,658","411,05","9,9638","1,78","249,642","248,28","249,203","295,096","306,4","249,983","249,862","570,907","213,7715","571,273","543,75","540,119","459,222","483,618","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3405,37","577,515","400,547","9,96321","1,78","249,423","254,015","249,17","295,096","306,4","250,236","250,576","568,104","213,8187142857","565,044","541,761","544,361","490,722","464,469","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3378,71","572,632","393,208","9,96263","1,78","249,763","246,138","249,17","295,096","306,4","250,082","250,148","566,202","213,8659285714","570,247","554,356","548,083","521,531","474,018","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3380,27","580,719","401,997","9,96204","1,78","249,829","248,665","249,73","295,096","306,4","250,236","250,049","552,864","213,9131428571","560,381","567,928","558,882","526,376","486,013","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3410,74","585,907","401,221","9,96145","1,78","249,082","247,522","250,95","295,096","306,4","249,895","249,862","537,775","213,9603571429","552,014","553,651","553,203","519,787","494,788","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3384,47","583,435","395,552","9,96086","1,78","249,884","247,939","250,961","295,096","306,4","250,203","250,389","527,44","214,0075714286","535,291","590,628","576,224","498,618","509,163","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3295,9","568,878","403,345","9,96027","1,78","249,489","251,246","251,115","295,096","306,4","249,895","249,928","546,008","214,0547857143","518,32","603,304","580,52","496,994","518,042","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3266,31","582,489","406,875","9,95968","1,78","249,016","251,433","250,961","295,096","306,4","250,016","250,203","550,387","214,102","516,728","589,026","591,757","506,85","540,773","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3263,67","585,327","407,227","9,9591","1,78","248,95","251,367","250,928","295,096","306,4","250,049","250,269","550,537","239,59","516,89","586,33","593,74","508,53","544,58","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3320,12","577,545","402,744","9,95851","1,78","249,137","247,258","250,928","295,096","306,4","250,236","249,895","561,598","415,319","531,569","542,164","575,015","544,714","573,659","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3293,55","573,059","400,708","9,95792","1,78","249,357","250,082","250,928","295,096","306,4","250,269","250,203","566,102","603,758","537,365","520,099","560,473","554,908","574,574","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3240,63","578,735","399,243","9,95733","1,78","249,39","251,455","251,301","295,096","306,4","249,895","250,269","569,956","803,903","540,225","536,501","561,303","517,492","531,619","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3235,74","566,864","399,272","9,95674","1,78","249,203","250,093","250,994","295,096","306,4","249,642","249,895","558,22","804,5760384615","545,22","554,12","569,289","474,118","475,865","64,565","3,865"
2017-03-11 20:00:00,"59,66","9,09","3233,01","573,914","399,316","9,95615","1,78","249,73","248,895","249,994","295,096","306,4","249,796","250,203","548,81","805,2490769231","545,571","556,64","556,1","488,118","457,956","64,565","3,865"
