date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 18:00:00,"55,99","17,16","5595,51","526,459","396,943","10,2661","1,75","248,434","246,676","249,39","295,096","306,4","250,071","250,488","545,807","532,76","556,787","558,674","570,885","601,42","584,01","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5653,32","531,311","398,672","10,2654","1,75","248,851","246,731","249,148","295,096","306,4","250,027","250,488","539,601","544,857","557,193","559,453","571,133","545,523","532,307","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5632,23","537,537","394,922","10,2647","1,75","248,467","250,521","248,95","295,096","306,4","249,708","250,247","538,025","549,753","548,914","549,121","574,878","539,728","516,83","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5595,61","537,567","401,147","10,264","1,75","248,071","250,038","248,95","295,096","306,4","249,851","249,686","551,513","549,58","538,875","535,237","568,244","579,212","542,351","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5615,72","539,276","407,593","10,2633","1,75","248,071","249,027","249,192","295,096","306,4","249,928","249,631","560,071","541,766","539,982","534,063","556,042","619,174","587,512","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5641,28","525,787","401,938","10,2626","1,75","248,555","249,741","250,477","295,096","306,4","249,829","249,95","564,926","541,594","542,385","538,28","544,059","595,737","576,339","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5642,97","511,169","398,979","10,2619","1,75","248,95","251,609","251,246","295,096","306,4","249,829","249,928","558,995","543,04","546,214","540,859","539,326","539,642","520,503","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5591,41","508,423","405,381","10,2612","1,75","249,071","250,521","251,51","295,096","306,4","249,829","250,071","541,003","536,415","552,419","535,237","533,956","536,367","510,099","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5446,09","519,501","402,612","10,2605","1,75","249,049","248,456","251,444","295,096","306,4","249,95","250,269","532,094","535,369","553,229","543,303","530,565",570,"536,777","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5335,94","515,808","398,774","10,2598","1,75","248,829","248,346","249,939","295,096","306,4","250,049","250,148","534,647","534,52","552,797","556,367","529,327","572,212","544,501","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5320,7","507,05","402,422","10,2591","1,75","248,972","247,852","248,346","295,096","306,4","250,17","249,928","546,833","538,286","556,301","547,536","524,07","539,979","531,26","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5330,86","508,087","400,298","10,2583","1,75","249,532","251,356","248,214","295,096","306,4","250,148","249,829","554,591","539,502","558,084","539,665","519,467","526,176","523,977","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5325,78","510,834","396,46","10,2576","1,75","250,071","250,84","250,323","295,096","306,4","249,928","250,071","559,171","532,902","553,499","538,553","515,612","555,496","534,13","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5296,88","511,627","397,251","10,2581","1,75","250,269","249,642","251,686","295,096","306,4","249,95","249,906","562,274","549,528","549,746","542,874","515,997","570,028","548,199","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5281,25","510,254","401,177","10,2595","1,75","250,269","252,136","251,829","295,096","306,4","249,686","250,334","555,442","563,349","546,89","541,253","504,101","553,2","547,646","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5309,38","508,575","399,39","10,2609","1,75","250,631","252,4","251,664","295,096","306,4","249,631","250,444","550,037","556,327","543,168","542,99","509,005","544,072","543,535","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5312,89","514,923","399,316","10,2623","1,75","251,049","252,411","251,609","295,096","306,4","249,829","250,532","545,357","558,476","536,964","551,663","524,565","544,436","538,871","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5293,36","510,498","399,697","10,2637","1,75","251,268","250,247","250,236","295,096","306,4","250,071","250,565","545,933","560,457","537,529","565,899","529,273","551,716","538,291","66,21","3,57"
