date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 22:00:00,"55,99","17,16","4347,46","438,721","395,273","9,91699","1,73317","251,895","247,983","250,532","295,096","306,4","250,093","249,126","553,34","549,524","549,908","482,812","514,43","458,242","451,554","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4427,83","442,261","402,422","9,91557","1,73282","252,158","249,434","249,258","295,096","306,4","250,049","250,225","554,441","552,246","557,136","462,028","473,672","458,466","472,084","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4498,14","434,814","405,5744","9,91416","1,73248","251,895","255,278","248,95","295,096","306,4","250,225","251,895","557,744","545,676","551,202","413,59","439,85","469,89","496,144","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4541,02","372,2326666667","408,7268","9,91275","1,73213","252,51","251,191","248,423","295,096","306,4","250,269","249,961","568,555","565,502","564,372","356,404","432,58","452,082","493,936","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4631,54","309,6513333333","411,8792","9,91133","1,73179","253,037","258,618","248,818","295,096","306,4","250,093","249,038","628,713","618,972","643,254","318,984","432,36","445,138","488,634","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4732,81","247,07","415,0316","9,90992","1,73145","252,773","251,851","251,235","295,096","306,4","249,873","249,653","658,743","644,572","690,086","269,06","421,344","449,618","470,542","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4741,41","318,115","418,184","9,9085","1,7311","252,158","253,477","251,807","295,096","306,4","249,829","250,708","640,225","608,546","652,644","252,264","426,526","437,41","448,136","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4703,71","444,458","412,266","9,90709","1,73076","252,729","249,521","251,455","295,096","306,4","249,653","250,225","591,777","570,594","596,634","272,972","431,59","445,25","451,114","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4693,95","452,515","414,668","9,90567","1,73041","251,851","253,037","250,84","295,096","306,4","249,785","249,521","540,627","520,074","549,154","331,952","440,296","452,082","436,662","67,16","1,16"
2017-03-10 22:00:00,"55,99","17,16","4719,92","448,242","410,566","9,90426","1,73007","251,235","252,29","249,478","295,096","306,4","249,829","249,741","502,49","483,824","511,602","433,126","455,056","451,746","435,668","67,16","1,16"
