date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 10:00:00,"59,89","8,98","1182,093203252","564,941","402,422","9,32422","1,76303","249,565","250,269","249,39","295,096","306,4","250,444","252,51","544,932","239,932","547,756","550,94","553,752","545,5","570,518","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1190,9013170732","561,89","398,379","9,32422","1,76337","249,961","248,159","249,39","295,096","306,4","250,313","249,214","549,136","236,984","542,574","568,362","576,23","555,58","562,574","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1199,7094308943","554,077","401,836","9,32422","1,76372","249,521","247,368","249,733","295,096","306,4","250,444","249,829","560,547","228,486","540,846","555,936","544,284","532,732","534,652","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1208,5175447155","557,949","402,832","9,32422","1,76406","249,724","251,095","250,161","295,096","306,4","249,484","252,947","553,898","233,036","559,952","540,55","528,098","550,353","530,971","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1217,3256585366","560,15","396,68","9,32422","1,76441","249,829","254,883","250,433","295,096","306,4","249,335","250,323","538,651","246,107","553,847","547,655","534,258","564,54","532,723","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1226,1337723577","565,796","393,97","9,32422","1,76475","249,5","258,398","250,323","295,096","306,4","249,719","249,664","546,533","239,162","561,537","559,082","548,575","546,62","528,86","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1234,9418861789","556,641","395,947","9,32422","1,76509","249,06","247,906","249,28","295,096","306,4","249,005","249,829","556,543","228,825","568,285","564,945","557,8","536,12","529,138","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1243,75","557,556","399,097","9,32422","1,76544","246,808","242,303","246,149","295,096","306,4","248,566","249,994","558,545","221,04","571,247","554,297","553,395","555,86","550,383","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2148,44","564,117","398,364","9,32422","1,76578","245,105","248,95","247,687","295,096","306,4","248,84","250,378","561,548","225,148","562,207","542,478","545,135","570,42","574,245","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2203,13","562,592","396,973","9,32422","1,76613","244,611","249,225","249,17","295,096","306,4","248,95","249,335","556,543","240,72","567,872","561,815","565,375","575,46","591,487","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2128,13","567,017","394,263","9,32422","1,76647","246,368","250,983","251,697","295,096","306,4","249,939","250,104","548,911","242,708","561,938","568,262","564,965",549,"570,93","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2082,42","557,861","395,215","9,32422","1,76682","249,609","251,147","252,301","295,096","306,4","249,28","248,676","534,647","238,883","543,19","567,677","580,11","549,14","562,79","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2036,72","560,15","397,339","9,32422","1,76716","251,147","250,104","251,257","295,096","306,4","249,774","248,401","521,133","262,955","534,292","538,87","604,622","570,28","562,79","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2166,41","550,232","402,246","9,32422","1,7675","252,026","254,443","250,433","295,096","306,4","246,753","252,466","521,384","277,677","539,147","566,8","624,86","575,88","554,518","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2471,48","557,251","403,052","9,32422","1,76785","253,235","247,247","250,763","295,096","306,4","250,269","249,5","525,137","287,878","537,525","583,987","593,6","558,94","553,41","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2676,56","556,793","398,218","9,32422","1,76819","253,729","249,28","251,093","295,096","306,4","255,762","249,39","553,415","292,693","542,385","538,675","601,037","546,2","549,828","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2729,69","555,42","394,043","9,32422","1,76854","254,114","252,576","250,653","295,096","306,4","250,983","252,631","555,792","278,955","550,882","527,737","588,513","544,24","543,485","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2735,94","562,286","392,944","9,32422","1,76888","253,729","253,29","250,818","295,096","306,4","244,666","249,939","560,297","255,45","551,825","533,403","533,018","530,94","552,172","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2705,08","564,117","398,364","9,32422","1,76923","253,4","249,06","250,433","295,096","306,4","251,642","250,214","559,546","243,7","557,487","545,607","516,63","530,66","552,313","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2684,77","557,098","405,469","9,32422","1,76957","254,333","248,95","249,939","295,096","306,4","257,41","252,686","546,158","240,585","557,492","551,268","500,52","527,86","536,72","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2714,45","551,605","396,46","9,32325","1,76991","254,004","254,828","249,5","295,096","306,4","247,687","250,708","539,026","240,58","567,335","546,677","526,545","526,46","514,925","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2727,34","552,368","391,772","9,32195","1,77","253,455","251,367","248,401","295,096","306,4","249,554","249,335","547,784","250,492","572,46","557,52","531,227","520,573","525,823","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2701,95","553,894","401,733","9,32065","1,77","250,049","247,302","246,918","295,096","306,4","253,674","248,016","550,662","274,143","565,717","558,495","528,063","550,537","527,208","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2695,31","554,199","405,176","9,31936","1,77","248,95","246,533","246,533","295,096","306,4","254,443","247,632","550,537","280,94","563,29","557,42","527,65","561,18","525,83","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2718,75","569,763","408,691","9,31806","1,77","247,797","250,323","248,016","295,096","306,4","248,181","249,609","568,179","274,138","553,982","519,628","542,935","569,16","548,585","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2740,98","579,529","405,688","9,31676","1,77","245,764","247,137","248,346","295,096","306,4","243,951","249,939","577,063","282,497","556,145","561,818","548,03","584,84","560,722","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2754,88","570,068","408,472","9,31547","1,77","245,215","248,785","249,115","295,096","306,4","244,885","249,5","575,061","278,818","556,685","558,983","562,07","587,5","479,478","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2759,28","578,766","404,81","9,31417","1,77","246,039","251,642","253,18","295,096","306,4","246,423","252,521","550,037","255,17","551,42","551,95","568,408","575,18","547,065","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2748,05","570,068","405,981","9,31287","1,77","246,808","251,917","252,301","295,096","306,4","249,39","249,609","521,008","259,985","538,468","558,693","573,505","514,972","559,342","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2732,42",569,"402,1","9,31158","1,77","247,302","252,466","251,587","295,096","306,4","247,632","249,28","511,749","279,663","527,407","567,968","573,362","542,838",557,"65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2666,99","566,864","401,587","9,31028","1,77","247,906","255,322","251,093","295,096","306,4","245,105","250,928","519,632","272,158","531,46","571,78","562,895","551,66","543,898","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2584,96","564,88","396,021","9,30898","1,77","249,719","250,433","250,433","295,096","306,4","250,983","249,06","540,527","253,465","526,735","559,085","575,7","567,9","539,895","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2535,16","559,082","399,316","9,30769","1,77","250,763","248,511","249,774","295,096","306,4","257,245","251,093","558,545","249,505","539,823","527,15","548,85","566,92","556,31","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2516,6","555,42","398,877","9,30639","1,77","251,257","249,17","250,104","295,096","306,4","249,554","249,06","577,563","236,193","548,588","492,478",522,"565,38","567,068","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2506,35","562,134","397,925","9,3051","1,77","252,191","249,554","250,269","295,096","306,4","247,357","251,202","558,545","231,232","553,445","515,622","517,455","534,573","558,93","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2489,26","559,998","399,829","9,3038","1,77","252,96","249,445","250,269","295,096","306,4","255,377","249,939","550,537","231,518","565,587","520,898","502,865","516,23","541,55","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2482,91","566,254","403,564","9,3025","1,77","253,29","248,071","250,433","295,096","306,4","250,543","249,17","538,525","222,315","564,37","539,645","532,605","521,55","534,79","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2420,9","570,679","408,545","9,30121","1,77","253,015","251,093","249,664","295,096","306,4","244,775","249,829","537,524","218,773","562,345","545,895","533,843","535,978","538,652","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2410,64","570,831","410,083","9,29991","1,77","251,587","242,688","247,247","295,096","306,4","249,774","250,049","550,162","225,005","560,59","539,55","542,797",563,"542,24","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2462,4","571,136","400,488","9,29861","1,77","251,312","241,644","248,016","295,096","306,4","251,477","250,378","566,428","230,527","563,695","568,557","558,495","585,82","568,175","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2516,6","564,423","396,167","9,29732","1,77","250,708","248,126","248,181","295,096","306,4","244,611","249,664","579,19","238,455","556,412","561,037","572,677","600,94","591,485","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2523,44","561,218","403,271","9,29602","1,77","251,477","252,521","250,873","295,096","306,4","246,313","250,873","576,437","242,423","551,555","568,557","576,945","581,2","598,107","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2500,98","554,962","407,08","9,29472","1,77","251,807","255,981","251,642","295,096","306,4","253,564","248,401","553,165","245,96","542,788","241,115","576,807","564,26","584,59","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2479,49","561,676","402,026","9,29343","1,77","251,807","252,081","250,928","295,096","306,4","254,224","248,566","543,781","232,512","546,157","486,428","563,035","563,7","589,418","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2474,61","564,575","400,195","9,29213","1,77","251,807","250,488","250,708","295,096","306,4","253,784","248,95","543,03","227,7","548,18","605,08","558,49","564,54","592,59","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2476,07","560,913","400,854","9,29083","1,77","252,136","252,795","250,873","295,096","306,4","251,642","252,246","530,643","234,068","544,542","599,807","575,013","569,58","558,653","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2469,24","564,27","401,514","9,28954","1,77","252,576","247,137","251,587","295,096","306,4","253,894","250,049","514,877","259,98","538,875","603,323","585,89","555,72","551,068","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2436,04","563,965","398,145","9,28824","1,77","252,686","248,785","251,147","295,096","306,4","253,235","249,939","549,286","251,342","546,698","596,29","575,703","556,42","568,45","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2375,98","558,777","391,919","9,28695","1,77","252,356","250,378","250,598","295,096","306,4","254,663","252,74","578,564","229,68","544,138","552,635","572,948","571,82","588,313","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2311,04","555,42","395,288","9,28794","1,77","252,576","250,653","249,664","295,096","306,4","255,817","250,104","573,935","228,545","542,655","529,1","568,402","556,14","582,378","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2271,48","551,147","389,063","9,28971","1,77","252,686","251,367","249,554","295,096","306,4","249,554","249,28","549,161","232,51","549,667","530,175","554,36","559,5","571,755","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2263,67","556,335","394,995","9,29147","1,77","252,846","250,928","250,104","295,096","306,4","245,27","252,521","551,413","226,137","549,935","493,555","534,945","540,18","515,62","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","565,918","558,472","395,131","9,29324","1,77","253,061","247,569","250,269","295,096","306,4","251,932","249,798","548,464","226,566","550,031","510,439","530,636","512,613","502,811","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","899,2184","550,781","387,48","9,295","1,77","250,818","246,16","247,346","295,096","306,4","255,652","250,752","557,594","215,408","548,828","551,796","528,255","514,018","484,392","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1232,5188","551,758","389,59","9,29677","1,77","247,983","243,787","248,555","295,096","306,4","249,675","248,423","565,352","212,912","562,915","539,845","529,025","568,233","504,201","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1565,8192","551,453","390,469","9,29853","1,77","246,116","246,643","248,84","295,096","306,4","244,358","249,434","563,049","237,1265","579,8","569,767","507,107","589,74","548,118","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1899,1196","551,392","405,322","9,3003","1,77","244,578","248,445","248,511","295,096","306,4","246,16","248,181","551,038","261,341","577,911","591,758","518,563","568,572","561,69","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2232,42","562,012","399,404","9,30206","1,77","244,885","252,51","251,279","295,096","306,4","253,103","249,038","546,533","281,106","554,013","560,388","513,769","561,852","553,577","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2305,66","552,734","389,531","9,30383","1,77","246,445","257,454","252,004","295,096","306,4","252,312","250,598","546,533","249,615","549,101","550,738","556,4","571,484","567,481","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1939,94","554,565","391,699","9,30559","1,77","247,434","254,224","251,499","295,096","306,4","246,313","249,082","549,336","237,72","535,774","561,48","584,927","544,604","567,594","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","1951,17","551,025","397,354","9,30736","1,77","248,093","252,708","251,521","295,096","306,4","249,412","251,521","539,326","245,311","534,207","578,082","557,388","531,108","552,865","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2166,99","560,486","397,588","9,30912","1,77","249,983","247,522","250,664","295,096","306,4","254,971","249,675","514,902","247,631","528,379","559,258","518,34","518,389","540,172","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2349,61","560,242","400,254","9,31089","1,77","251,016","250,598","250,269","295,096","306,4","249,038","250,752","533,821","225,544","532,911","557,853","525,393","567,505","571,237","65,65","2,67"
2017-03-11 10:00:00,"59,89","8,98","2480,96","563,416","397,148","9,31265","1,77","252,224","249,521","249,807","295,096","306,4","250,334","249,807","553,94","216,37","534,049","565,822","545,109","594,388","588,287","65,65","2,67"
